SWISSPROT,Count,Proportion(%)
Q70Z35,1156,0.0152
O94885,1154,0.0152
P36894,1154,0.0152
Q8IYF1,1153,0.0151
Q70EL1,1153,0.0151
Q9P2P5,1153,0.0151
O60503,1153,0.0151
Q14005,1153,0.0151
Q8TEU7,1152,0.0151
Q9HBR0,1152,0.0151
O60290,1152,0.0151
Q9P202,1151,0.0151
P22681,1150,0.0151
Q86VH2,1149,0.0151
Q9HCE6,1149,0.0151
Q2TAC6,1149,0.0151
A6NKG5,1149,0.0151
Q8IWV7,1148,0.0151
O75129,1147,0.0151
P35609,1147,0.0151
Q63HM2,1146,0.0151
Q8IZF2,1146,0.0151
Q9HB75,1146,0.0151
P08069,1145,0.015
Q9UNS1,1143,0.015
Q92752,1142,0.015
O75339,1142,0.015
Q9HBB8,1142,0.015
Q6ZVH7,1141,0.015
Q8TE57,1140,0.015
Q5VZ46,1139,0.015
O95049,1138,0.0149
Q8WX93,1138,0.0149
Q76L83,1136,0.0149
Q8IUX7,1136,0.0149
Q9UI47,1135,0.0149
Q96PQ0,1135,0.0149
P35523,1135,0.0149
Q460N5,1134,0.0149
Q9C0D4,1134,0.0149
Q14692,1134,0.0149
Q8TEQ8,1133,0.0149
Q5XPI4,1133,0.0149
Q8IWB4,1133,0.0149
O15303,1133,0.0149
P18206,1132,0.0149
Q5XKL5,1132,0.0149
Q9ULL4,1131,0.0149
Q9NR16,1131,0.0149
Q9NPG4,1131,0.0149
Q9Y219,1131,0.0149
Q15831,1130,0.0148
Q01974,1130,0.0148
Q9BX26,1129,0.0148
Q12873,1129,0.0148
P38570,1128,0.0148
P57678,1127,0.0148
P28290,1127,0.0148
Q92620,1126,0.0148
P36776,1126,0.0148
O94822,1125,0.0148
Q7Z4S6,1123,0.0148
Q8TDY2,1122,0.0147
Q96QT4,1122,0.0147
Q9UN67,1121,0.0147
O15069,1121,0.0147
O14594,1121,0.0147
O14559,1121,0.0147
Q12913,1120,0.0147
Q9UHN6,1120,0.0147
Q96DN6,1120,0.0147
Q6BDS2,1119,0.0147
Q9UPX0,1118,0.0147
Q9NQC3,1118,0.0147
O14802,1117,0.0147
Q96JP9,1117,0.0147
A4FU69,1116,0.0147
Q9UK61,1116,0.0147
Q49AJ0,1116,0.0147
O75146,1114,0.0146
Q9UBG0,1114,0.0146
P29322,1114,0.0146
O75643,1114,0.0146
Q14008,1113,0.0146
O75155,1113,0.0146
Q69YN4,1113,0.0146
Q13224,1113,0.0146
Q8ND23,1112,0.0146
Q9UN73,1112,0.0146
Q8TCU6,1112,0.0146
Q8IZF0,1111,0.0146
Q13753,1111,0.0146
Q8TER0,1111,0.0146
Q8N0W3,1111,0.0146
Q16825,1110,0.0146
O75808,1110,0.0146
O00754,1110,0.0146
Q13233,1109,0.0146
Q6WKZ4,1109,0.0146
Q7Z4H7,1109,0.0146
P09619,1108,0.0146
O14529,1108,0.0146
Q6ZU65,1108,0.0146
P08575,1108,0.0146
Q502W6,1107,0.0145
Q99590,1107,0.0145
Q75V66,1107,0.0145
Q92932,1106,0.0145
Q10570,1106,0.0145
Q9NPG3,1106,0.0145
Q5T9A4,1106,0.0145
Q9UN72,1105,0.0145
Q9UPR6,1105,0.0145
Q93100,1105,0.0145
Q9UPP2,1105,0.0145
Q9ULI3,1103,0.0145
Q13201,1102,0.0145
Q8N766,1100,0.0145
Q9NZP6,1100,0.0145
P20702,1099,0.0144
O94813,1099,0.0144
P35913,1099,0.0144
Q8N1G0,1098,0.0144
Q9BXT8,1098,0.0144
Q92610,1098,0.0144
Q13129,1098,0.0144
Q8IXZ2,1096,0.0144
P55017,1095,0.0144
Q8NHU2,1094,0.0144
Q2VIQ3,1094,0.0144
Q5TYW1,1094,0.0144
O43896,1093,0.0144
P35968,1093,0.0144
O15090,1091,0.0143
O43861,1090,0.0143
O95644,1090,0.0143
O43526,1090,0.0143
Q9HCC9,1090,0.0143
Q13608,1089,0.0143
Q99569,1089,0.0143
Q8NFG4,1089,0.0143
Q8WZ75,1089,0.0143
Q9P2K8,1087,0.0143
O14640,1087,0.0143
Q9UPQ7,1087,0.0143
Q9UKX5,1087,0.0143
Q96RY5,1087,0.0143
O75093,1087,0.0143
O43426,1083,0.0142
Q53TS8,1083,0.0142
Q8N9V7,1081,0.0142
Q13127,1081,0.0142
Q9ULT0,1081,0.0142
Q10571,1080,0.0142
O94887,1080,0.0142
Q92698,1080,0.0142
Q92833,1080,0.0142
Q86UL8,1079,0.0142
Q9BXL7,1079,0.0142
Q92859,1079,0.0142
O15014,1078,0.0142
Q5TB80,1078,0.0142
O95271,1077,0.0141
O60242,1077,0.0141
Q00597,1076,0.0141
O75112,1076,0.0141
P00451,1076,0.0141
Q9UQ90,1075,0.0141
Q6P4R8,1075,0.0141
Q9Y5H9,1074,0.0141
Q8N9H8,1074,0.0141
P78357,1073,0.0141
Q9H6S0,1073,0.0141
Q5SW79,1072,0.0141
Q9P227,1072,0.0141
Q12866,1071,0.0141
Q9Y4R8,1071,0.0141
Q05481,1071,0.0141
O60309,1071,0.0141
Q03701,1071,0.0141
O94779,1070,0.0141
Q9NYU1,1069,0.014
Q04671,1068,0.014
P07814,1067,0.014
Q86UT6,1067,0.014
Q9Y5F0,1066,0.014
Q86W25,1066,0.014
P01814,1065,0.014
Q9Y2H5,1065,0.014
A2PYH4,1065,0.014
Q9UPZ3,1065,0.014
Q9HBG6,1065,0.014
P52824,1064,0.014
O60706,1064,0.014
P51172,1064,0.014
Q9Y5F1,1064,0.014
P56945,1063,0.014
Q5T7B8,1063,0.014
Q9NRP7,1063,0.014
Q9Y5G7,1062,0.014
O43490,1062,0.014
Q9Y613,1062,0.014
O15357,1062,0.014
Q5TCY1,1061,0.0139
Q9Y5I2,1060,0.0139
Q2KHR2,1060,0.0139
Q18PE1,1060,0.0139
P02545,1059,0.0139
Q9P2H5,1059,0.0139
Q9UN66,1059,0.0139
P07202,1059,0.0139
Q9Y6R4,1059,0.0139
Q70CQ4,1058,0.0139
A4D2P6,1057,0.0139
P30414,1057,0.0139
Q86SJ6,1056,0.0139
Q5T848,1056,0.0139
O95382,1056,0.0139
Q6ZV73,1056,0.0139
Q9Y6Q9,1055,0.0139
Q9Y5I1,1054,0.0138
Q149N8,1054,0.0138
Q86SQ0,1054,0.0138
Q7Z570,1054,0.0138
P53355,1053,0.0138
Q6ZU69,1052,0.0138
P35590,1052,0.0138
Q76LX8,1052,0.0138
Q96NH3,1052,0.0138
Q8N1F8,1049,0.0138
O15072,1049,0.0138
Q3BBV0,1049,0.0138
Q9UL54,1049,0.0138
Q96F46,1049,0.0138
Q8N5C6,1048,0.0138
Q9Y4H2,1048,0.0138
Q9P2J2,1047,0.0138
Q14118,1047,0.0138
Q7Z6L1,1046,0.0137
Q8NEZ3,1046,0.0137
Q5VT52,1046,0.0137
P28715,1045,0.0137
Q13349,1044,0.0137
Q9UN74,1043,0.0137
P48552,1043,0.0137
O60885,1043,0.0137
Q9Y6K5,1043,0.0137
Q8N3T6,1042,0.0137
P42702,1042,0.0137
O60343,1042,0.0137
Q5T6F2,1041,0.0137
Q15477,1041,0.0137
Q9NRM1,1041,0.0137
Q15811,1040,0.0137
Q9BX66,1040,0.0137
Q8TDY8,1039,0.0136
P12036,1039,0.0136
P29400,1038,0.0136
Q24JP5,1038,0.0136
Q2YD98,1038,0.0136
P46940,1037,0.0136
O75581,1037,0.0136
Q9Y5G8,1037,0.0136
Q12770,1036,0.0136
Q6ZMZ3,1035,0.0136
O60241,1034,0.0136
P51531,1034,0.0136
Q9Y5H8,1034,0.0136
Q9P243,1034,0.0136
Q3T906,1033,0.0136
Q6ZU80,1033,0.0136
Q9H0B3,1032,0.0136
P29474,1032,0.0136
Q4VNC1,1031,0.0135
Q12767,1031,0.0135
Q8IWE5,1031,0.0135
O15553,1031,0.0135
Q96Q05,1030,0.0135
Q6R327,1030,0.0135
Q5VY43,1030,0.0135
Q86W28,1029,0.0135
Q9H3U1,1029,0.0135
Q9H7Z3,1029,0.0135
Q17R60,1029,0.0135
Q9Y3M8,1029,0.0135
Q6ZUX3,1029,0.0135
Q2M2H8,1029,0.0135
Q9NQ38,1028,0.0135
Q7Z6I6,1028,0.0135
Q8IZJ1,1026,0.0135
Q96AX9,1026,0.0135
Q7Z392,1026,0.0135
Q92619,1025,0.0135
Q9UN75,1024,0.0135
P22607,1024,0.0135
Q8WUJ3,1024,0.0135
Q8N393,1023,0.0134
Q9Y2E4,1023,0.0134
P49641,1022,0.0134
Q9H6K5,1022,0.0134
Q9ULM0,1022,0.0134
O75054,1022,0.0134
Q9P283,1021,0.0134
Q13136,1020,0.0134
P15918,1019,0.0134
O15067,1019,0.0134
P41252,1019,0.0134
P46063,1018,0.0134
P13671,1018,0.0134
Q86YN6,1017,0.0134
Q96PV0,1016,0.0133
Q9H6R4,1016,0.0133
P08151,1016,0.0133
Q9NSV4,1015,0.0133
Q5VYM1,1015,0.0133
Q6IQ32,1014,0.0133
Q8TF21,1014,0.0133
P53708,1014,0.0133
Q96L93,1014,0.0133
Q92628,1014,0.0133
O94851,1013,0.0133
A0JNW5,1013,0.0133
Q96JE7,1013,0.0133
Q14993,1012,0.0133
Q6IEE7,1012,0.0133
A8MXY4,1012,0.0133
Q53SF7,1011,0.0133
P54259,1011,0.0133
Q9Y3T9,1010,0.0133
P98196,1009,0.0133
Q6ZN30,1009,0.0133
Q96T23,1009,0.0133
Q9ULM3,1009,0.0133
Q9H3R0,1008,0.0132
O75064,1008,0.0132
Q59H18,1008,0.0132
Q86UP2,1008,0.0132
Q14C87,1006,0.0132
O75694,1006,0.0132
Q7Z403,1006,0.0132
Q9H221,1006,0.0132
Q92889,1006,0.0132
Q7Z5J8,1006,0.0132
Q8WWQ0,1005,0.0132
Q3MJ13,1005,0.0132
Q9H2T7,1005,0.0132
Q6IQ55,1004,0.0132
P08514,1004,0.0132
O60732,1004,0.0132
O95817,1004,0.0132
Q9NS56,1003,0.0132
Q8NEP3,1003,0.0132
O94989,1002,0.0132
Q02246,1002,0.0132
P54760,1002,0.0132
P39880,1002,0.0132
Q6P1N0,1001,0.0131
Q92543,1001,0.0131
Q5VU97,1001,0.0131
Q8WVS4,1000,0.0131
Q86VM9,999,0.0131
Q05469,999,0.0131
Q9Y2L5,998,0.0131
O75385,998,0.0131
Q5JRX3,998,0.0131
Q15648,998,0.0131
Q2VWP7,997,0.0131
O00160,997,0.0131
Q9Y446,997,0.0131
Q13393,996,0.0131
Q4VNC0,996,0.0131
Q9HCN3,996,0.0131
O95405,995,0.0131
Q9BZF9,995,0.0131
Q9Y5H7,995,0.0131
Q9HBA0,995,0.0131
A5YKK6,994,0.0131
Q9NPP4,993,0.013
P01023,993,0.013
Q8WW38,993,0.013
O43511,992,0.013
Q9Y666,992,0.013
Q8N944,992,0.013
Q7Z3U7,992,0.013
Q8IXK2,992,0.013
Q9Y5G6,992,0.013
Q66GS9,991,0.013
Q02880,991,0.013
O14522,991,0.013
Q8TEQ0,990,0.013
Q15788,990,0.013
Q8IY37,990,0.013
Q5HYA8,989,0.013
A5A3E0,989,0.013
Q9NYU2,988,0.013
Q9Y5E1,988,0.013
Q9Y2L6,988,0.013
Q6P2Q9,988,0.013
Q9Y6L7,988,0.013
Q7Z5M5,988,0.013
P57737,988,0.013
O95622,987,0.013
Q6ZMY3,987,0.013
P04626,986,0.013
Q86T65,985,0.0129
Q14152,984,0.0129
Q9HAW4,984,0.0129
O60721,984,0.0129
Q14679,984,0.0129
Q5TIA1,983,0.0129
Q9Y5H1,983,0.0129
Q9Y2U8,982,0.0129
Q8TB24,982,0.0129
P31327,982,0.0129
A6NCI4,981,0.0129
P51787,981,0.0129
P52790,981,0.0129
P98073,981,0.0129
P20807,980,0.0129
Q9BTW9,980,0.0129
P04629,979,0.0129
Q9P2D6,979,0.0129
O94983,979,0.0129
P30622,979,0.0129
Q9Y2H9,978,0.0128
Q6PL18,978,0.0128
Q15596,978,0.0128
Q12931,977,0.0128
Q9Y5I3,977,0.0128
Q9Y5F2,977,0.0128
Q9Y5G5,976,0.0128
Q8IX07,976,0.0128
Q15714,976,0.0128
Q96MN2,976,0.0128
Q8WXH2,976,0.0128
Q9Y4E6,976,0.0128
P15923,975,0.0128
Q6ZMP0,975,0.0128
O60315,975,0.0128
Q674R7,975,0.0128
Q0VD83,975,0.0128
Q9NZV1,975,0.0128
Q5M775,974,0.0128
Q92547,974,0.0128
Q9Y4F1,974,0.0128
Q8TF62,974,0.0128
Q9ULJ7,974,0.0128
P21860,974,0.0128
Q9BZ76,972,0.0128
Q9P1Y5,972,0.0128
P07333,971,0.0128
Q5TCZ1,971,0.0128
Q9Y2M0,971,0.0128
P22223,971,0.0128
P01133,971,0.0128
P17948,970,0.0127
Q9NQW1,970,0.0127
Q8WX94,970,0.0127
Q93074,970,0.0127
P47989,969,0.0127
Q5TCQ9,969,0.0127
O43379,969,0.0127
Q6ZSZ6,969,0.0127
P21709,968,0.0127
Q9UBC5,968,0.0127
Q5T7N3,968,0.0127
Q96EP0,967,0.0127
Q9Y4C8,967,0.0127
Q13796,967,0.0127
Q8WTW3,967,0.0127
O14983,967,0.0127
Q12772,966,0.0127
Q6S8J3,966,0.0127
P51826,964,0.0127
P27987,964,0.0127
P52333,964,0.0127
O95140,964,0.0127
O15439,963,0.0127
Q8N3P4,963,0.0127
Q9P2E2,963,0.0127
P12755,963,0.0127
Q9NRE2,963,0.0127
Q13017,963,0.0127
P47897,963,0.0127
Q92823,962,0.0126
P00519,962,0.0126
P0C869,962,0.0126
Q70E73,962,0.0126
Q15303,960,0.0126
Q12965,960,0.0126
Q8N130,960,0.0126
Q58EX7,960,0.0126
O00562,960,0.0126
Q56UN5,959,0.0126
Q9Y5G3,959,0.0126
Q6MZM0,958,0.0126
Q6AWC2,958,0.0126
Q86UP3,958,0.0126
Q14839,958,0.0126
Q7Z3K3,958,0.0126
P14923,958,0.0126
Q04656,958,0.0126
O14514,957,0.0126
Q13733,957,0.0126
Q9NS87,957,0.0126
Q96M83,957,0.0126
P35442,956,0.0126
O43525,956,0.0126
Q9NYV4,955,0.0125
Q13488,955,0.0125
Q6DN12,955,0.0125
A6NNT2,955,0.0125
Q6ZMN7,955,0.0125
Q9Y5H0,954,0.0125
Q6ZRH7,954,0.0125
Q86WZ0,953,0.0125
Q00722,953,0.0125
Q9P203,953,0.0125
P10321,953,0.0125
Q12768,953,0.0125
Q9UPX6,952,0.0125
O00203,952,0.0125
P80192,951,0.0125
Q9Y5I0,950,0.0125
Q400G9,950,0.0125
Q9Y4B4,950,0.0125
Q14432,950,0.0125
O75578,950,0.0125
Q9C091,950,0.0125
O14939,949,0.0125
Q6P0N0,949,0.0125
O14917,948,0.0125
Q9Y283,948,0.0125
Q9P265,948,0.0125
Q69YH5,948,0.0125
Q9ULG1,948,0.0125
Q9UBS9,948,0.0125
Q9UJQ4,948,0.0125
Q5JZY3,947,0.0124
Q9Y5B0,947,0.0124
Q76FK4,946,0.0124
Q9Y5Q5,946,0.0124
Q9Y345,946,0.0124
Q5VWQ8,946,0.0124
P18074,946,0.0124
Q6IQ26,945,0.0124
Q2KHT3,945,0.0124
Q15334,945,0.0124
Q86W24,944,0.0124
P32927,944,0.0124
Q6L9W6,943,0.0124
Q9Y5G1,943,0.0124
Q8NCV1,943,0.0124
Q9Y5E9,943,0.0124
Q969F9,943,0.0124
O94901,943,0.0124
Q8TDD1,942,0.0124
P00450,942,0.0124
Q15678,942,0.0124
Q8IWV8,941,0.0124
P40145,941,0.0124
Q13370,939,0.0123
Q9Y6C2,939,0.0123
Q6ZRQ5,939,0.0123
Q9HCE9,938,0.0123
Q9Y4I1,938,0.0123
Q9UGT4,938,0.0123
Q63ZY3,938,0.0123
Q96H55,938,0.0123
O15399,937,0.0123
P57059,937,0.0123
Q8N960,937,0.0123
Q5T2S8,937,0.0123
Q9BZ71,937,0.0123
Q92797,936,0.0123
Q8NDL9,936,0.0123
O15265,936,0.0123
O43520,935,0.0123
Q14151,935,0.0123
Q5VV43,935,0.0123
P19835,935,0.0123
O14646,935,0.0123
Q8ND30,935,0.0123
Q32MK0,934,0.0123
Q9Y2J2,934,0.0123
Q9NSY1,934,0.0123
P78316,933,0.0123
Q5C9Z4,933,0.0123
Q6ZRS4,933,0.0123
Q8TBY8,933,0.0123
Q9Y239,932,0.0122
Q86Y56,932,0.0122
Q96MR6,931,0.0122
Q96JF6,931,0.0122
Q09MP3,931,0.0122
Q96NW4,931,0.0122
Q86SQ4,930,0.0122
Q9UPN6,930,0.0122
Q6PIJ6,930,0.0122
Q07837,929,0.0122
Q53GL7,929,0.0122
Q8IVT2,929,0.0122
Q9Y5E4,929,0.0122
Q8TE23,929,0.0122
P10643,928,0.0122
Q9UPM8,927,0.0122
Q8N4W9,926,0.0122
Q8NHM5,926,0.0122
Q76MJ5,926,0.0122
Q99665,926,0.0122
Q16821,925,0.0122
Q9NTJ4,925,0.0122
Q13563,924,0.0121
P17813,924,0.0121
Q7L576,924,0.0121
Q9NRJ7,923,0.0121
Q8WY21,923,0.0121
P25092,922,0.0121
Q9H0D2,922,0.0121
Q6AI08,922,0.0121
P33991,922,0.0121
P48553,922,0.0121
Q92896,922,0.0121
O75882,922,0.0121
Q9C0E4,922,0.0121
Q9BSJ8,921,0.0121
Q5EBL2,921,0.0121
P0C7H9,918,0.0121
Q6UXX5,918,0.0121
P36956,917,0.012
Q96EV2,916,0.012
Q08043,916,0.012
Q86YR7,916,0.012
Q9NTJ3,916,0.012
Q8WYP3,916,0.012
Q494U1,915,0.012
Q5TIE3,915,0.012
Q9NVR5,915,0.012
Q13591,915,0.012
P19022,914,0.012
Q9C0B9,914,0.012
Q9P0V3,914,0.012
Q12774,914,0.012
Q8NHY3,913,0.012
Q9C0C7,913,0.012
Q7Z7B0,913,0.012
Q9NQW6,913,0.012
Q96S38,911,0.012
Q8NB90,911,0.012
O96028,910,0.012
Q6W2J9,910,0.012
O94991,910,0.012
Q8NDX1,909,0.0119
Q8IZU8,909,0.0119
Q9UMS6,908,0.0119
P16499,908,0.0119
Q9BQ52,908,0.0119
Q5QGS0,907,0.0119
Q17RS7,907,0.0119
P04920,906,0.0119
O60674,906,0.0119
P53814,906,0.0119
Q8IX01,906,0.0119
O60518,906,0.0119
Q6R6M4,905,0.0119
Q9NQS7,905,0.0119
P18858,905,0.0119
Q5VYS8,905,0.0119
Q8NE09,905,0.0119
Q7Z3V4,905,0.0119
Q8IZL2,904,0.0119
Q9ULE4,904,0.0119
P08183,904,0.0119
Q8NG08,904,0.0119
P78524,903,0.0119
Q9H2P0,903,0.0119
Q9NQW8,903,0.0119
Q9NQV7,902,0.0118
Q7Z2Y5,902,0.0118
P29376,902,0.0118
Q9UNY4,902,0.0118
P51530,902,0.0118
Q9Y5H4,901,0.0118
Q8N283,901,0.0118
Q68CR7,901,0.0118
Q6PCD5,901,0.0118
Q96JN2,901,0.0118
Q5VV63,900,0.0118
P20936,900,0.0118
Q9NUA8,900,0.0118
P48751,900,0.0118
Q93033,900,0.0118
Q9ULU8,899,0.0118
Q9UMZ2,899,0.0118
O75132,899,0.0118
Q8NBP7,899,0.0118
Q8TD16,899,0.0118
Q8IZL8,898,0.0118
Q7Z2K8,898,0.0118
Q7LBC6,897,0.0118
Q06190,897,0.0118
Q9NZN5,897,0.0118
A6NNN8,897,0.0118
P26640,897,0.0118
P13497,896,0.0118
Q86UW7,896,0.0118
Q12840,896,0.0118
Q52LW3,896,0.0118
P06213,896,0.0118
Q5JTZ9,896,0.0118
O60330,896,0.0118
Q9H222,895,0.0118
Q9Y5G9,895,0.0118
O60284,895,0.0118
Q68DD2,895,0.0118
Q63HK5,895,0.0118
Q96JQ2,894,0.0117
Q8TCU5,894,0.0117
P54707,894,0.0117
Q8TBY9,894,0.0117
Q9Y6A5,894,0.0117
O43306,894,0.0117
Q8NDG6,893,0.0117
Q96IR2,893,0.0117
Q96R06,893,0.0117
Q14055,893,0.0117
P0CG39,893,0.0117
Q53EP0,893,0.0117
Q8IX03,892,0.0117
Q9UHW9,892,0.0117
Q5W0Q7,892,0.0117
Q92585,892,0.0117
Q9H582,891,0.0117
Q96JK9,891,0.0117
Q562F6,891,0.0117
O00444,891,0.0117
Q8N961,890,0.0117
P51788,890,0.0117
Q9Y4C1,890,0.0117
Q5VT97,890,0.0117
Q5T601,890,0.0117
P29475,890,0.0117
O43304,890,0.0117
O95197,890,0.0117
Q9BR39,889,0.0117
Q9BX69,889,0.0117
Q9P253,889,0.0117
Q3YEC7,889,0.0117
Q13724,889,0.0117
Q9Y5E3,888,0.0117
P11678,888,0.0117
Q9H2E6,888,0.0117
Q9NRM7,887,0.0117
P49917,887,0.0117
P35240,887,0.0117
Q9C0B7,886,0.0116
Q16827,886,0.0116
Q8IWY4,886,0.0116
Q9UPU3,886,0.0116
Q9H2B4,885,0.0116
P32926,885,0.0116
Q86X10,885,0.0116
Q9UHX3,885,0.0116
Q5TAG4,885,0.0116
Q659A1,884,0.0116
Q7RTR0,884,0.0116
O75717,884,0.0116
O95932,883,0.0116
Q9H0X9,883,0.0116
P23769,882,0.0116
P56199,882,0.0116
Q9NSE4,882,0.0116
Q63HK3,882,0.0116
P35228,882,0.0116
Q9HCL0,881,0.0116
A1X283,881,0.0116
A4D0V7,881,0.0116
Q86XL3,881,0.0116
Q9H158,881,0.0116
Q6Q4G3,881,0.0116
P51828,880,0.0116
Q9BXX0,880,0.0116
Q5T1M5,880,0.0116
Q9BYN7,880,0.0116
Q15155,880,0.0116
Q6UWE0,880,0.0116
O75437,880,0.0116
Q8N398,879,0.0115
P35475,878,0.0115
Q9UPV9,878,0.0115
O75309,878,0.0115
O95104,878,0.0115
Q6ZRI6,878,0.0115
Q9UP95,878,0.0115
Q9UPN7,877,0.0115
Q9NZC7,877,0.0115
Q6P5Z2,876,0.0115
P04439,876,0.0115
Q8NCX0,876,0.0115
P22735,875,0.0115
O94898,875,0.0115
B1AK53,875,0.0115
Q8N163,874,0.0115
Q96KQ4,874,0.0115
O75362,874,0.0115
Q60I27,874,0.0115
O94762,873,0.0115
Q5T0W9,873,0.0115
Q9UDT6,873,0.0115
Q8WU66,873,0.0115
Q6VMQ6,873,0.0115
P51797,872,0.0115
Q8IXT5,872,0.0115
Q76KP1,872,0.0115
Q8NCN5,872,0.0115
Q9H9D4,872,0.0115
Q9HD20,871,0.0114
O15063,870,0.0114
Q9NQ66,870,0.0114
Q16512,870,0.0114
Q9NRL2,870,0.0114
Q9H8Y5,870,0.0114
O14981,870,0.0114
Q9ULJ3,869,0.0114
Q15735,869,0.0114
Q99062,869,0.0114
Q9UPW8,869,0.0114
B7Z6K7,869,0.0114
Q9HCE3,869,0.0114
Q9Y5G2,868,0.0114
Q8TE58,868,0.0114
Q7KZ85,868,0.0114
O60486,868,0.0114
Q9HC35,868,0.0114
Q8TEV9,867,0.0114
Q2KHM9,867,0.0114
Q8N137,867,0.0114
Q9UN71,867,0.0114
Q2VPB7,866,0.0114
Q9NZC9,866,0.0114
Q4G0N8,866,0.0114
Q14574,866,0.0114
Q2TB90,866,0.0114
P11217,865,0.0114
O95347,865,0.0114
Q9BYX2,865,0.0114
Q8NCG7,865,0.0114
Q8TF46,865,0.0114
Q9NXL9,865,0.0114
P0CJ92,864,0.0114
Q6QNK2,863,0.0113
P48736,863,0.0113
Q9P2F6,863,0.0113
A6NGR9,863,0.0113
Q9NNW5,863,0.0113
Q6IPM2,863,0.0113
Q9NZJ5,863,0.0113
P78549,862,0.0113
Q8NFA0,862,0.0113
B0I1T2,862,0.0113
Q5T0Z8,862,0.0113
A6NE52,862,0.0113
Q9UQB3,862,0.0113
O95398,861,0.0113
Q96RT6,861,0.0113
Q8WUM0,861,0.0113
Q3KR16,861,0.0113
Q9NTI2,861,0.0113
P33151,861,0.0113
Q9P2G4,860,0.0113
Q15075,860,0.0113
Q9P2Q2,860,0.0113
Q01831,859,0.0113
Q7Z2Z2,859,0.0113
Q96K83,859,0.0113
O94985,859,0.0113
P17301,858,0.0113
Q86V48,857,0.0113
Q8NBS3,857,0.0113
Q9Y5E8,857,0.0113
Q9Y4G2,857,0.0113
O75762,856,0.0112
Q8WYL5,856,0.0112
Q5VUB5,856,0.0112
P19827,856,0.0112
Q86Y13,856,0.0112
Q9Y2H2,856,0.0112
Q9ULJ6,855,0.0112
Q86XP0,855,0.0112
A8MYU2,855,0.0112
Q5H9F3,855,0.0112
Q8N612,854,0.0112
O75976,854,0.0112
Q96C12,854,0.0112
Q8IWV2,854,0.0112
O76082,853,0.0112
O15440,853,0.0112
Q9H4D0,853,0.0112
Q9GZR1,853,0.0112
Q14957,853,0.0112
Q13308,852,0.0112
Q96DR7,852,0.0112
P98155,852,0.0112
Q9NP58,852,0.0112
P82094,851,0.0112
O60308,851,0.0112
Q12788,851,0.0112
Q9Y4A8,851,0.0112
Q9BYH1,851,0.0112
Q96S06,851,0.0112
Q9BQT9,850,0.0112
Q8TBB6,850,0.0112
Q9ULE3,850,0.0112
Q86Y38,850,0.0112
Q5T1A1,850,0.0112
Q8TEX9,850,0.0112
Q9BZ72,850,0.0112
Q99570,849,0.0112
Q9H211,849,0.0112
O95206,849,0.0112
Q96RD9,849,0.0112
Q96CC6,849,0.0112
Q9HCR9,848,0.0111
Q16760,848,0.0111
Q99959,847,0.0111
A2RUB6,847,0.0111
Q13485,847,0.0111
Q96DN2,847,0.0111
Q8TAB3,847,0.0111
P20701,847,0.0111
Q99550,846,0.0111
Q9BZQ8,846,0.0111
Q8WWL2,845,0.0111
O43156,845,0.0111
Q5VZK9,845,0.0111
P78325,845,0.0111
Q99575,844,0.0111
Q12968,844,0.0111
Q9Y3R0,844,0.0111
O43424,844,0.0111
Q9UNA0,843,0.0111
O14727,843,0.0111
Q7Z5Q5,843,0.0111
Q13061,842,0.0111
P48357,842,0.0111
Q15361,841,0.011
Q04756,841,0.011
Q8N7X1,841,0.011
O94804,840,0.011
O15146,840,0.011
Q13469,840,0.011
Q8N5Q1,840,0.011
P04637,840,0.011
Q2M389,840,0.011
Q8N4C8,840,0.011
Q0VG06,840,0.011
P55283,840,0.011
Q02763,839,0.011
Q6P4F7,839,0.011
Q93084,839,0.011
Q9UKM7,838,0.011
Q9P2H0,838,0.011
O95427,838,0.011
Q8IY82,838,0.011
Q8TEA7,838,0.011
Q9UM54,838,0.011
Q9H2X6,838,0.011
Q6UW60,837,0.011
O94979,837,0.011
Q4L235,837,0.011
Q9BZH6,837,0.011
P49736,836,0.011
Q92562,836,0.011
P16403,836,0.011
Q9P1Z0,836,0.011
Q9Y5H2,836,0.011
Q5ST30,836,0.011
Q16706,836,0.011
Q13615,835,0.011
Q9BQN1,835,0.011
P29317,835,0.011
Q9Y4L1,835,0.011
Q9H3S1,835,0.011
Q6Y7W6,835,0.011
Q8NEN9,835,0.011
Q9UBZ9,835,0.011
P11216,833,0.0109
Q96GW7,833,0.0109
Q9ULT6,833,0.0109
Q9ULD4,833,0.0109
Q13255,833,0.0109
O95789,832,0.0109
Q13797,832,0.0109
Q8NI60,832,0.0109
Q6ZVC0,832,0.0109
Q6UX68,832,0.0109
Q13472,831,0.0109
Q7Z2W7,831,0.0109
Q01970,831,0.0109
Q6ZW76,830,0.0109
Q5XX13,830,0.0109
Q68DC2,830,0.0109
Q5VTJ3,830,0.0109
Q9H4M7,830,0.0109
Q6UXM1,830,0.0109
Q8NFM4,829,0.0109
Q15849,829,0.0109
Q6P2E9,829,0.0109
Q8IYL2,829,0.0109
Q9BWT7,829,0.0109
Q08289,829,0.0109
Q9Y5G4,829,0.0109
Q6UXY8,828,0.0109
P21439,828,0.0109
Q08999,828,0.0109
A5PKW4,828,0.0109
Q01538,828,0.0109
Q6ZTQ4,827,0.0109
O43166,827,0.0109
Q6ZN28,827,0.0109
