Gene_symbol,Count,Proportion(%)
CFI,66,0.0072
RPS20,66,0.0072
SKA1,66,0.0072
COX14,66,0.0072
PRSS22,66,0.0072
DHRSX,66,0.0072
ENTR1,65,0.0071
RAB34,65,0.0071
SEMA6A,65,0.0071
PYROXD1,65,0.0071
EML3,65,0.0071
RANBP9,65,0.0071
SYK,65,0.0071
SPATC1L,65,0.0071
SMCR8,65,0.0071
TRIM67,65,0.0071
CRHBP,65,0.0071
LILRB2,65,0.0071
CCL7,65,0.0071
TBCCD1,65,0.0071
PON3,65,0.0071
EPYC,65,0.0071
CCDC63,65,0.0071
SULT6B1,65,0.0071
TIGAR,65,0.0071
CCDC113,65,0.0071
FAM111B,65,0.0071
SLIT2,65,0.0071
LSMEM2,65,0.0071
NBAS,65,0.0071
PEBP1,65,0.0071
RDH14,65,0.0071
SH2B3,65,0.0071
RILPL2,65,0.0071
BTBD2,65,0.0071
NAA60,65,0.0071
LRATD1,65,0.0071
COX6B1,65,0.0071
NPC2,65,0.0071
RARS1,65,0.0071
ERGIC2,65,0.0071
PRSS36,65,0.0071
RABEPK,65,0.0071
EPCAM,65,0.0071
PDCL3,65,0.0071
PDE6D,65,0.0071
DAW1,65,0.0071
AK6,65,0.0071
RPAIN,65,0.0071
TSG101,65,0.0071
SBF2,65,0.0071
NHLRC4,65,0.0071
MED9,65,0.0071
PTPN23,65,0.0071
HERC3,65,0.0071
ZER1,65,0.0071
WDR18,65,0.0071
TECTA,65,0.0071
MYO1F,65,0.0071
APBA2,65,0.0071
GTPBP10,65,0.0071
BAG3,65,0.0071
CABLES2,65,0.0071
ADPRM,65,0.0071
ERLIN2,65,0.0071
RRAGD,65,0.0071
UFSP2,65,0.0071
AQP2,65,0.0071
ACBD7,65,0.0071
ANXA11,65,0.0071
EIF4EBP2,65,0.0071
ALKBH4,65,0.0071
CCDC82,65,0.0071
H3C10,65,0.0071
TARBP1,65,0.0071
UQCRHL,65,0.0071
MTSS1,65,0.0071
RIMKLA,65,0.0071
AK4,65,0.0071
OTOS,65,0.0071
MCCD1,65,0.0071
MPO,65,0.0071
SKA2,65,0.0071
MYLK3,65,0.0071
CORO7,65,0.0071
FGG,65,0.0071
OXT,65,0.0071
HLA-DQA2,65,0.0071
CCN6,65,0.0071
SEMA4F,65,0.0071
WFDC1,65,0.0071
MAGEB2,65,0.0071
DUSP10,65,0.0071
GDI2,65,0.0071
SERPINI1,65,0.0071
VPS36,65,0.0071
STX4,65,0.0071
PDCD11,65,0.0071
TRPV6,65,0.0071
F2,65,0.0071
TWIST1,65,0.0071
RCC1L,65,0.0071
PIGZ,65,0.0071
PPP1R27,65,0.0071
PLXDC1,65,0.0071
TRMT10A,65,0.0071
PTPN6,65,0.0071
EIF4EBP3,65,0.0071
CAVIN1,64,0.007
TERF2,64,0.007
CENPM,64,0.007
H4C12,64,0.007
YKT6,64,0.007
TAX1BP3,64,0.007
IGFBP6,64,0.007
RNF175,64,0.007
HES5,64,0.007
TADA3,64,0.007
UQCRQ,64,0.007
SPO11,64,0.007
AKAP7,64,0.007
CALHM4,64,0.007
CNNM3,64,0.007
CHAD,64,0.007
PPP1R15B,64,0.007
FAM216B,64,0.007
GPC5,64,0.007
TF,64,0.007
TRIM75,64,0.007
CLDN4,64,0.007
PDIA5,64,0.007
RMDN3,64,0.007
TCEANC2,64,0.007
SCN3B,64,0.007
EPHX3,64,0.007
FABP6,64,0.007
HELT,64,0.007
CPA4,64,0.007
HRC,64,0.007
TWF1,64,0.007
PCMTD2,64,0.007
VPS37D,64,0.007
RPP25,64,0.007
EGFL8,64,0.007
TTLL1,64,0.007
GNG8,64,0.007
HTRA2,64,0.007
TNC,64,0.007
ANKRD7,64,0.007
EGLN1,64,0.007
PLA2G4C,64,0.007
CFDP1,64,0.007
GLB1L3,64,0.007
STX17,64,0.007
CTSF,64,0.007
PDF,64,0.007
NAT10,64,0.007
PLSCR3,64,0.007
SUMF2,64,0.007
AQR,64,0.007
SNAPC1,64,0.007
PNPLA4,64,0.007
MICAL3,64,0.007
WBP2NL,64,0.007
MT1F,64,0.007
DCAF4L2,64,0.007
AKTIP,64,0.007
FREY1,64,0.007
CES5A,64,0.007
RNGTT,64,0.007
DYNC2I2,64,0.007
KIF26B,64,0.007
PPM1B,64,0.007
FAM209A,64,0.007
PRKAG3,64,0.007
C4orf33,64,0.007
ASAH2,64,0.007
DGCR6L,64,0.007
TMEM213,64,0.007
INSL4,64,0.007
PET100,64,0.007
CHRNA3,64,0.007
ACTR10,64,0.007
CLDN1,64,0.007
CES2,64,0.007
UGT2A1,64,0.007
SUMO4,64,0.007
NGFR,64,0.007
SFT2D2,64,0.007
TTC9,64,0.007
ZACN,64,0.007
AGAP1,64,0.007
TIMP2,64,0.007
PPT1,64,0.007
RPL10A,64,0.007
DDX19A,64,0.007
GPLD1,64,0.007
SERHL2,64,0.007
FDPS,64,0.007
ARL10,64,0.007
ANKRD50,64,0.007
IL1A,64,0.007
NOPCHAP1,64,0.007
HAPLN2,64,0.007
RTL6,64,0.007
MPPED1,64,0.007
IGHV3-72,64,0.007
AQP10,64,0.007
FOLR1,64,0.007
GLCE,64,0.007
TSEN15,64,0.007
HBA2,64,0.007
CTNNBIP1,64,0.007
THNSL1,64,0.007
KIFAP3,64,0.007
BIRC3,63,0.0069
CCR5,63,0.0069
SLURP1,63,0.0069
TIPIN,63,0.0069
GJB1,63,0.0069
IGKV2-28,63,0.0069
MRPS17,63,0.0069
TAF10,63,0.0069
CYP2J2,63,0.0069
CHN2,63,0.0069
GTDC1,63,0.0069
RAX2,63,0.0069
ABRACL,63,0.0069
FBXO3,63,0.0069
CSRP3,63,0.0069
VDR,63,0.0069
ADCY6,63,0.0069
DEFB126,63,0.0069
HSPBP1,63,0.0069
BUD31,63,0.0069
SLC5A5,63,0.0069
GSKIP,63,0.0069
TEKTL1,63,0.0069
MAPK12,63,0.0069
POLE4,63,0.0069
RLN1,63,0.0069
SELENOK,63,0.0069
IFT43,63,0.0069
CCL13,63,0.0069
SH2B2,63,0.0069
CHI3L2,63,0.0069
PTPRN,63,0.0069
KRTAP4-12,63,0.0069
RPTN,63,0.0069
GRAP,63,0.0069
ADPRS,63,0.0069
MT-CO3,63,0.0069
ACOT1,63,0.0069
FAXC,63,0.0069
CD59,63,0.0069
GTF2E1,63,0.0069
KCNA10,63,0.0069
MIP,63,0.0069
NOTUM,63,0.0069
AXIN1,63,0.0069
CCDC80,63,0.0069
PRKAG2,63,0.0069
ST6GAL2,63,0.0069
KCNRG,63,0.0069
TRIM51G,63,0.0069
NLE1,63,0.0069
CHST8,63,0.0069
HIP1,63,0.0069
DDX24,63,0.0069
CYP7A1,63,0.0069
BRAT1,63,0.0069
SULF2,63,0.0069
MYORG,63,0.0069
AHI1,63,0.0069
SORL1,63,0.0069
RABIF,63,0.0069
COX6A2,63,0.0069
PACSIN3,63,0.0069
SPAM1,63,0.0069
SPPL2C,63,0.0069
TXK,63,0.0069
TXNDC12,63,0.0069
CHRAC1,63,0.0069
B4GALT3,63,0.0069
RASGEF1C,63,0.0069
THUMPD1,63,0.0069
VPREB3,63,0.0069
PRSS8,63,0.0069
PSME4,63,0.0069
APOBEC3H,63,0.0069
OLA1,63,0.0069
PTGES,63,0.0069
PDZK1IP1,63,0.0069
CYP2F1,63,0.0069
NPEPPS,63,0.0069
EFTUD2,63,0.0069
PGAM4,63,0.0069
WDR12,63,0.0069
PKD2L1,63,0.0069
SPATA19,63,0.0069
SATL1,63,0.0069
CLEC2B,63,0.0069
PEX12,63,0.0069
PPP1R14A,63,0.0069
STAM2,63,0.0069
HPN,63,0.0069
APOC2,63,0.0069
ANXA9,63,0.0069
INSRR,63,0.0069
WDR37,63,0.0069
CDADC1,63,0.0069
PRTFDC1,63,0.0069
NUDC,63,0.0069
ARHGAP24,63,0.0069
PIGO,63,0.0069
LDB2,63,0.0069
IL20RB,63,0.0069
SLC9A2,63,0.0069
LY6G6C,63,0.0069
C1orf116,63,0.0069
TMEM9,63,0.0069
OBP2B,63,0.0069
SAYSD1,62,0.0068
SLC4A10,62,0.0068
GTPBP4,62,0.0068
IGLV10-54,62,0.0068
GAL,62,0.0068
TMEM168,62,0.0068
ANKS6,62,0.0068
SHPK,62,0.0068
BTN1A1,62,0.0068
LMF2,62,0.0068
KCTD8,62,0.0068
SSX7,62,0.0068
REG1A,62,0.0068
SCGB1D1,62,0.0068
NXF3,62,0.0068
WDSUB1,62,0.0068
TOR1AIP1,62,0.0068
SLC5A12,62,0.0068
CARD19,62,0.0068
NACA2,62,0.0068
OR4A5,62,0.0068
OR4X2,62,0.0068
PHLDA2,62,0.0068
CRACR2B,62,0.0068
RARRES2,62,0.0068
MISP,62,0.0068
LKAAEAR1,62,0.0068
DNMT3A,62,0.0068
METRN,62,0.0068
PTPRC,62,0.0068
CCZ1B,62,0.0068
KCTD4,62,0.0068
PET117,62,0.0068
NCKIPSD,62,0.0068
SLC12A6,62,0.0068
KRTAP2-2,62,0.0068
BNIP3L,62,0.0068
BMP7,62,0.0068
NKAIN4,62,0.0068
RRAGC,62,0.0068
ANKRD37,62,0.0068
ODAD4,62,0.0068
CCL18,62,0.0068
C14orf180,62,0.0068
RPS24,62,0.0068
DNAJB4,62,0.0068
CDC23,62,0.0068
TDGF1,62,0.0068
HSPA4,62,0.0068
NOP10,62,0.0068
EEF1AKMT2,62,0.0068
ORM2,62,0.0068
LYRM7,62,0.0068
OPN1SW,62,0.0068
ZNF496,62,0.0068
DNTT,62,0.0068
STXBP1,62,0.0068
TSPAN4,62,0.0068
CLTB,62,0.0068
ANAPC7,62,0.0068
VTN,62,0.0068
ATP5F1B,62,0.0068
TMEM50B,62,0.0068
VEGFC,62,0.0068
ADCY9,62,0.0068
CDC73,62,0.0068
DYNLT5,62,0.0068
RAD50,62,0.0068
ADSS2,62,0.0068
GXYLT1,62,0.0068
PUS7L,62,0.0068
GJB5,62,0.0068
ANAPC10,62,0.0068
C12orf54,62,0.0068
SCGB1C1,62,0.0068
MCM3,62,0.0068
NTPCR,62,0.0068
TBC1D16,62,0.0068
H2BC5,62,0.0068
TMEM50A,62,0.0068
TLNRD1,62,0.0068
ARL6,62,0.0068
UTP20,62,0.0068
FAM83A,62,0.0068
ADCY5,62,0.0068
PSMB7,62,0.0068
DTD2,62,0.0068
SCFD1,62,0.0068
PRR18,62,0.0068
ATP2A1,62,0.0068
IRGM,62,0.0068
KIAA0513,62,0.0068
KLC2,62,0.0068
RAB42,62,0.0068
MRPS18C,62,0.0068
RASGEF1B,62,0.0068
MRAP2,62,0.0068
HS3ST1,62,0.0068
CATIP,62,0.0068
BGN,62,0.0068
SEC14L2,62,0.0068
PARP11,62,0.0068
LRRC23,62,0.0068
OSTC,62,0.0068
CEMIP,62,0.0068
AVL9,62,0.0068
VSTM2L,62,0.0068
CCND3,62,0.0068
MZT2A,62,0.0068
SERPINA9,62,0.0068
PLEKHO2,62,0.0068
WLS,62,0.0068
METTL18,62,0.0068
NOL12,62,0.0068
RENBP,62,0.0068
MAX,62,0.0068
IGFL3,62,0.0068
HESX1,62,0.0068
LIPE,62,0.0068
SMIM22,62,0.0068
INTS13,62,0.0068
RNASEL,62,0.0068
C11orf54,62,0.0068
CCND1,62,0.0068
FOLR3,62,0.0068
TUSC2,62,0.0068
HEMK1,62,0.0068
RCSD1,62,0.0068
CSAG1,62,0.0068
SOD3,62,0.0068
FZD4,62,0.0068
ATP1B4,62,0.0068
ZNRD2,62,0.0068
SPRR3,62,0.0068
ANKRD30A,62,0.0068
IGBP1,62,0.0068
CCDC182,62,0.0068
INHBB,62,0.0068
LRRC3,62,0.0068
DHFR2,62,0.0068
MAIP1,62,0.0068
C5orf52,62,0.0068
TSPAN15,62,0.0068
ALS2CL,62,0.0068
MRPL24,62,0.0068
PABPC3,62,0.0068
PRAMEF19,61,0.0066
DHX36,61,0.0066
LIPM,61,0.0066
TRIM35,61,0.0066
PRXL2B,61,0.0066
CLDN6,61,0.0066
TRAPPC3,61,0.0066
EDEM3,61,0.0066
CHRNA7,61,0.0066
NEDD1,61,0.0066
EPHX2,61,0.0066
COL4A4,61,0.0066
B3GALT5,61,0.0066
HSPA9,61,0.0066
ADAM7,61,0.0066
CHST11,61,0.0066
SLC5A8,61,0.0066
AGBL5,61,0.0066
CYP19A1,61,0.0066
PPP1R14D,61,0.0066
SELENOS,61,0.0066
EIF3E,61,0.0066
TDRD6,61,0.0066
RBP5,61,0.0066
ACTG1,61,0.0066
CD7,61,0.0066
FAM25C,61,0.0066
ADO,61,0.0066
MAPK13,61,0.0066
KRTAP4-2,61,0.0066
NR0B2,61,0.0066
DOK1,61,0.0066
EPS8L3,61,0.0066
FLNB,61,0.0066
TCN1,61,0.0066
CDKN2B,61,0.0066
TRPT1,61,0.0066
CXCL10,61,0.0066
TSPAN33,61,0.0066
CXCL2,61,0.0066
THAP6,61,0.0066
MAT2B,61,0.0066
NCF4,61,0.0066
POLR1G,61,0.0066
C1QL2,61,0.0066
MAP3K5,61,0.0066
CLDN19,61,0.0066
HSBP1,61,0.0066
H2AC14,61,0.0066
GGPS1,61,0.0066
PIH1D1,61,0.0066
SUPT4H1,61,0.0066
ST6GALNAC1,61,0.0066
RAB27B,61,0.0066
DEFB135,61,0.0066
CHRNG,61,0.0066
IMMP1L,61,0.0066
TMED8,61,0.0066
TRIM11,61,0.0066
HES6,61,0.0066
GPC1,61,0.0066
PPP2R2D,61,0.0066
NIP7,61,0.0066
KHNYN,61,0.0066
TMEM86B,61,0.0066
DHX38,61,0.0066
DCLK2,61,0.0066
ARMC10,61,0.0066
ATOSB,61,0.0066
ABCC11,61,0.0066
TYW3,61,0.0066
VPS25,61,0.0066
DIP2A,61,0.0066
NANP,61,0.0066
NFU1,61,0.0066
ARHGAP26,61,0.0066
DIO2,61,0.0066
LEPROTL1,61,0.0066
RPLP1,61,0.0066
RGS20,61,0.0066
SCRG1,61,0.0066
NKD2,61,0.0066
CD109,61,0.0066
WFIKKN2,61,0.0066
ATP6V1G1,61,0.0066
CCL11,61,0.0066
EEF1AKMT1,61,0.0066
ANKRD61,61,0.0066
MYO1G,61,0.0066
TMEM154,61,0.0066
PDXP,61,0.0066
CBY3,61,0.0066
PLAC9,61,0.0066
STT3A,61,0.0066
LYPLA1,61,0.0066
ATG3,61,0.0066
CFAP298,61,0.0066
TOPBP1,61,0.0066
SMG9,61,0.0066
CPB2,61,0.0066
NAPB,61,0.0066
C3,61,0.0066
SULT1E1,61,0.0066
TMPRSS11E,61,0.0066
KDM4E,61,0.0066
MT1B,61,0.0066
WDR86,61,0.0066
KCTD18,61,0.0066
FAM81B,61,0.0066
EPAS1,61,0.0066
GPA33,61,0.0066
BOLA3,61,0.0066
CETN1,61,0.0066
PSMB2,61,0.0066
BBS12,61,0.0066
ABHD12B,61,0.0066
TMPPE,61,0.0066
PCSK7,61,0.0066
NAGA,61,0.0066
STX7,61,0.0066
ANXA13,61,0.0066
CD8B,61,0.0066
PTAR1,61,0.0066
LELP1,61,0.0066
LY6G5B,61,0.0066
WDR74,61,0.0066
SHARPIN,61,0.0066
ADAMDEC1,61,0.0066
CCL5,61,0.0066
PRXL2A,61,0.0066
MIEF2,61,0.0066
C17orf67,61,0.0066
TIMM13,61,0.0066
CHST4,61,0.0066
CARD14,61,0.0066
ALG12,61,0.0066
SCN1B,61,0.0066
TRDMT1,61,0.0066
TMED9,61,0.0066
FUT1,61,0.0066
TERF2IP,61,0.0066
UBTD2,61,0.0066
DDX54,61,0.0066
TECTB,61,0.0066
STEAP2,61,0.0066
ZBTB9,61,0.0066
ERGIC3,60,0.0065
GOLGA7B,60,0.0065
TATDN3,60,0.0065
CEBPA,60,0.0065
PDCD5,60,0.0065
GALNT7,60,0.0065
IFITM10,60,0.0065
NADK2,60,0.0065
PRDM9,60,0.0065
LAMA5,60,0.0065
VWA7,60,0.0065
ECM2,60,0.0065
RMND5A,60,0.0065
TEX13C,60,0.0065
FAM172A,60,0.0065
WDFY2,60,0.0065
LRATD2,60,0.0065
TPI1,60,0.0065
ZNF511,60,0.0065
PHLDB1,60,0.0065
APOBEC3G,60,0.0065
TIMM8B,60,0.0065
TEX12,60,0.0065
NPB,60,0.0065
FAM118B,60,0.0065
RIMKLB,60,0.0065
PDIA4,60,0.0065
MRPL35,60,0.0065
IGHMBP2,60,0.0065
C9orf72,60,0.0065
NREP,60,0.0065
SPMIP8,60,0.0065
ZUP1,60,0.0065
GRIK4,60,0.0065
TPD52L1,60,0.0065
CCL17,60,0.0065
NUP133,60,0.0065
CYP3A7,60,0.0065
POLR3C,60,0.0065
TGS1,60,0.0065
SQSTM1,60,0.0065
H1-2,60,0.0065
KIR2DL4,60,0.0065
KIAA1143,60,0.0065
RAB5A,60,0.0065
EAF1,60,0.0065
APAF1,60,0.0065
FXYD4,60,0.0065
OBP2A,60,0.0065
TREML4,60,0.0065
CMTR1,60,0.0065
CRELD2,60,0.0065
LY6E,60,0.0065
PKD1,60,0.0065
DNASE1L2,60,0.0065
SERPIND1,60,0.0065
RAB43,60,0.0065
SMR3B,60,0.0065
CDK5RAP3,60,0.0065
RXRG,60,0.0065
EFCAB7,60,0.0065
ARL5A,60,0.0065
MMP28,60,0.0065
GNG7,60,0.0065
IGSF9,60,0.0065
RIPPLY2,60,0.0065
UNC45B,60,0.0065
DCTN5,60,0.0065
EEF2K,60,0.0065
FTO,60,0.0065
KRTAP10-9,60,0.0065
ADD2,60,0.0065
SPATA6L,60,0.0065
PNLIPRP3,60,0.0065
TMEM18,60,0.0065
SPINK6,60,0.0065
C3orf84,60,0.0065
PDE3B,60,0.0065
CCDC81,60,0.0065
MMP7,60,0.0065
NSUN6,60,0.0065
PPTC7,60,0.0065
IGHJ1,60,0.0065
FASTKD1,60,0.0065
SH2D3C,60,0.0065
C9orf50,60,0.0065
RPS15,60,0.0065
CDK10,60,0.0065
AARSD1,60,0.0065
RAB2B,60,0.0065
ALG3,60,0.0065
SURF6,60,0.0065
PRX,60,0.0065
TNFRSF10B,60,0.0065
FOXE3,60,0.0065
LIG4,60,0.0065
EIF3I,60,0.0065
VPREB1,60,0.0065
ST14,60,0.0065
TLE2,60,0.0065
POLR2J2,60,0.0065
SEPTIN10,60,0.0065
TRAF2,60,0.0065
ABHD13,60,0.0065
SNX5,60,0.0065
ARL15,60,0.0065
NRIP2,60,0.0065
ZBED2,60,0.0065
STAC3,60,0.0065
KCTD12,60,0.0065
NPTXR,60,0.0065
FAM114A2,60,0.0065
DDX4,60,0.0065
TNFSF8,60,0.0065
SFXN4,60,0.0065
FDXACB1,60,0.0065
PUS10,60,0.0065
MTX2,60,0.0065
PDE9A,60,0.0065
RRP1,60,0.0065
KLHDC8A,60,0.0065
KRTAP10-1,60,0.0065
SMUG1,60,0.0065
ACSS1,60,0.0065
RELN,60,0.0065
DCTN2,60,0.0065
PAPLN,60,0.0065
AP3S1,60,0.0065
CYB561,60,0.0065
SIM1,60,0.0065
PSMB6,60,0.0065
TRUB1,60,0.0065
TRIM32,60,0.0065
CCL16,60,0.0065
ROGDI,60,0.0065
TMEM254,60,0.0065
GANC,60,0.0065
ITM2C,60,0.0065
UBA2,60,0.0065
SPMIP11,59,0.0064
GPD2,59,0.0064
ANKFY1,59,0.0064
NT5C3B,59,0.0064
MTX1,59,0.0064
GCG,59,0.0064
EIF2S3B,59,0.0064
MT-ND6,59,0.0064
AP2A2,59,0.0064
TRPV2,59,0.0064
CILP,59,0.0064
BSPRY,59,0.0064
ASZ1,59,0.0064
GFPT1,59,0.0064
CNIH1,59,0.0064
C1orf131,59,0.0064
THUMPD2,59,0.0064
ENTPD6,59,0.0064
TMEM97,59,0.0064
ADAM19,59,0.0064
NF2,59,0.0064
CEACAM21,59,0.0064
PLSCR1,59,0.0064
FOXD4L1,59,0.0064
RPL35A,59,0.0064
PADI3,59,0.0064
PNOC,59,0.0064
NTS,59,0.0064
CCL15,59,0.0064
BET1L,59,0.0064
HLA-DPA1,59,0.0064
WDR11,59,0.0064
NHS,59,0.0064
HIKESHI,59,0.0064
TOMM70,59,0.0064
ERVV-1,59,0.0064
DCK,59,0.0064
IQCF5,59,0.0064
FAM228A,59,0.0064
GUCA2A,59,0.0064
ANKS4B,59,0.0064
STX6,59,0.0064
STRAP,59,0.0064
ATP6V1G3,59,0.0064
DSTN,59,0.0064
CEP164,59,0.0064
TRIML1,59,0.0064
GADD45B,59,0.0064
NDP,59,0.0064
REEP5,59,0.0064
PIGH,59,0.0064
RGS6,59,0.0064
P2RX7,59,0.0064
EIF4E3,59,0.0064
CCDC51,59,0.0064
BGLAP,59,0.0064
CNPY2,59,0.0064
CRYZL1,59,0.0064
RPP21,59,0.0064
RNF112,59,0.0064
ATG12,59,0.0064
BLOC1S3,59,0.0064
NEURL3,59,0.0064
C1orf43,59,0.0064
CSTPP1,59,0.0064
LECT2,59,0.0064
PRAP1,59,0.0064
DEFB114,59,0.0064
XRCC4,59,0.0064
HDAC8,59,0.0064
SCGB2A2,59,0.0064
SMARCAL1,59,0.0064
MGME1,59,0.0064
RBBP9,59,0.0064
CACNB1,59,0.0064
TEN1,59,0.0064
RAB3B,59,0.0064
AQP4,59,0.0064
LIPH,59,0.0064
PWP1,59,0.0064
SS18L2,59,0.0064
PRELID3B,59,0.0064
ATP6V0E1,59,0.0064
SGTA,59,0.0064
AGK,59,0.0064
NSUN3,59,0.0064
FBLN1,59,0.0064
TRPC1,59,0.0064
IL3RA,59,0.0064
FBLL1,59,0.0064
C20orf202,59,0.0064
CGREF1,59,0.0064
POLR2H,59,0.0064
LGI1,59,0.0064
P3H3,59,0.0064
CD247,59,0.0064
SPAG16,59,0.0064
SMDT1,59,0.0064
CLEC4G,59,0.0064
SH3RF1,59,0.0064
INCENP,59,0.0064
MOSPD3,59,0.0064
MESD,59,0.0064
G3BP1,59,0.0064
GK2,59,0.0064
CACNG1,59,0.0064
KBTBD4,59,0.0064
ANKRD11,59,0.0064
TTLL4,59,0.0064
ARPC2,59,0.0064
TMEM45B,59,0.0064
PIGY,59,0.0064
CCNG1,59,0.0064
SMIM12,59,0.0064
ATP8A2,59,0.0064
IFT88,59,0.0064
SPRYD4,59,0.0064
DCD,59,0.0064
MRAP,59,0.0064
TAGLN3,59,0.0064
WIPI1,59,0.0064
IQCF1,59,0.0064
ALS2,59,0.0064
CDKAL1,59,0.0064
LALBA,59,0.0064
CNOT6,59,0.0064
CYP3A43,59,0.0064
EHBP1L1,59,0.0064
GPC3,59,0.0064
SLC9B1,58,0.0063
GSTCD,58,0.0063
C12orf4,58,0.0063
SIRPD,58,0.0063
PRLH,58,0.0063
DAB2,58,0.0063
LRRK1,58,0.0063
TRIML2,58,0.0063
RAB40A,58,0.0063
CCNH,58,0.0063
RAB4A,58,0.0063
AHSA1,58,0.0063
CDKN3,58,0.0063
GDNF,58,0.0063
PLCD1,58,0.0063
INTS10,58,0.0063
TTI1,58,0.0063
IFITM1,58,0.0063
STOM,58,0.0063
TECR,58,0.0063
C1orf146,58,0.0063
IGLV2-18,58,0.0063
ASPN,58,0.0063
TCF3,58,0.0063
RNH1,58,0.0063
ABCC1,58,0.0063
ABHD14B,58,0.0063
METTL25,58,0.0063
FRS2,58,0.0063
NEURL4,58,0.0063
LRRC2,58,0.0063
DPY19L3,58,0.0063
KLHL31,58,0.0063
ORM1,58,0.0063
C4orf46,58,0.0063
MOB1A,58,0.0063
EEF1B2,58,0.0063
ORC2,58,0.0063
ST3GAL6,58,0.0063
DUSP4,58,0.0063
CCNE1,58,0.0063
SOS2,58,0.0063
CES4A,58,0.0063
CES3,58,0.0063
POGLUT3,58,0.0063
GKN2,58,0.0063
GMNN,58,0.0063
TMEM30B,58,0.0063
EFS,58,0.0063
NDST4,58,0.0063
SLIT3,58,0.0063
GRID2,58,0.0063
SETD1A,58,0.0063
ZC3H12D,58,0.0063
PEX7,58,0.0063
PLA2G4D,58,0.0063
EAPP,58,0.0063
ARCN1,58,0.0063
ADAM20,58,0.0063
TCF25,58,0.0063
OR4C46,58,0.0063
OR4C16,58,0.0063
HELZ,58,0.0063
GAA,58,0.0063
SEMA3F,58,0.0063
ADAMTS20,58,0.0063
TMEM106C,58,0.0063
FAM177B,58,0.0063
HACE1,58,0.0063
SAPCD1,58,0.0063
RIMOC1,58,0.0063
ASCL3,58,0.0063
IL18R1,58,0.0063
EID2B,58,0.0063
MVB12B,58,0.0063
HSF2BP,58,0.0063
NHSL2,58,0.0063
ATP6V1A,58,0.0063
TMT1B,58,0.0063
CDCA8,58,0.0063
SAMD10,58,0.0063
PRPF39,58,0.0063
COQ8B,58,0.0063
GRIK2,58,0.0063
TOR1AIP2,58,0.0063
RAB5IF,58,0.0063
FXN,58,0.0063
CYP8B1,58,0.0063
SYN3,58,0.0063
MINDY1,58,0.0063
ADAMTS15,58,0.0063
APOL2,58,0.0063
CYP2W1,58,0.0063
PITPNM3,58,0.0063
KRTAP5-8,58,0.0063
DYNLRB1,58,0.0063
MBLAC1,58,0.0063
MAGEA4,58,0.0063
CD40LG,58,0.0063
NWD2,58,0.0063
VPS41,58,0.0063
CARNMT1,58,0.0063
TSSK1B,58,0.0063
TADA1,58,0.0063
S100A10,58,0.0063
NUDT2,58,0.0063
RPS6,58,0.0063
RFPL4B,58,0.0063
RPA2,58,0.0063
LAMTOR1,58,0.0063
RASL11A,58,0.0063
SGCA,58,0.0063
CD2AP,58,0.0063
CRIP2,58,0.0063
MRPS12,58,0.0063
SEMA3D,58,0.0063
PLCL1,58,0.0063
DHCR24,58,0.0063
CNOT8,58,0.0063
FAR2,58,0.0063
RGS17,58,0.0063
MMP9,58,0.0063
TNNC2,58,0.0063
ARRDC1,58,0.0063
DEFB108B,58,0.0063
ACTR3B,58,0.0063
CXCL12,58,0.0063
CAMK2N2,58,0.0063
AIFM2,58,0.0063
NCEH1,58,0.0063
MINDY4B,58,0.0063
DNA2,58,0.0063
LINS1,58,0.0063
COX7A1,58,0.0063
PDIA3,58,0.0063
IGKV2D-26,58,0.0063
TMEM244,58,0.0063
HEY2,58,0.0063
GARIN3,58,0.0063
TPST2,58,0.0063
MCRIP2,58,0.0063
TTC1,58,0.0063
NHLRC1,58,0.0063
STMND1,58,0.0063
PCSK6,58,0.0063
MLST8,58,0.0063
NENF,58,0.0063
COL4A3,57,0.0062
RSL1D1,57,0.0062
SIAH2,57,0.0062
CXCR1,57,0.0062
TSC1,57,0.0062
COL7A1,57,0.0062
FSCN1,57,0.0062
HEXB,57,0.0062
CPNE6,57,0.0062
FLG2,57,0.0062
CBLIF,57,0.0062
TLR10,57,0.0062
MAGEA3,57,0.0062
GET3,57,0.0062
KLRC3,57,0.0062
CEACAM3,57,0.0062
PDLIM3,57,0.0062
HEPACAM,57,0.0062
GFRAL,57,0.0062
TMEM14A,57,0.0062
FSTL4,57,0.0062
ZFAND2A,57,0.0062
TAF5,57,0.0062
RABL2A,57,0.0062
PF4V1,57,0.0062
SSBP1,57,0.0062
PRSS23,57,0.0062
UGT2B7,57,0.0062
MMP1,57,0.0062
GDAP1L1,57,0.0062
NDST3,57,0.0062
CST8,57,0.0062
SLC4A1AP,57,0.0062
HSD11B2,57,0.0062
KLHL38,57,0.0062
AKAP13,57,0.0062
FXYD2,57,0.0062
ADAMTS8,57,0.0062
TP53TG5,57,0.0062
DPH3,57,0.0062
PZP,57,0.0062
SSBP4,57,0.0062
CATSPERZ,57,0.0062
PTX3,57,0.0062
PF4,57,0.0062
ART3,57,0.0062
TRNAU1AP,57,0.0062
SPINK5,57,0.0062
B3GAT1,57,0.0062
USP45,57,0.0062
ANKRD53,57,0.0062
PPIL6,57,0.0062
ARSF,57,0.0062
PSKH2,57,0.0062
RCN2,57,0.0062
CLDN14,57,0.0062
MICAL2,57,0.0062
C2orf68,57,0.0062
