Gene_symbol,Count,Proportion(%)
MDP1,60,0.0008
APOO,60,0.0008
TMIE,59,0.0008
TRAV27,59,0.0008
TAGLN3,59,0.0008
KRTAP19-8,59,0.0008
NRG4,59,0.0008
PIR,59,0.0008
LYPD1,59,0.0008
MIEN1,59,0.0008
FAM219A,59,0.0008
ZNF839,59,0.0008
COPS2,59,0.0008
MRPS24,59,0.0008
TRAV6,59,0.0008
LYG1,59,0.0008
GJE1,59,0.0008
PIGH,59,0.0008
NT5C1B,59,0.0008
TRAPPC5,59,0.0008
LY6G6D,59,0.0008
GLTP,59,0.0008
PCGF5,59,0.0008
RPL12,59,0.0008
PRELID3A,59,0.0008
ZMYND8,59,0.0008
SPATA20,59,0.0008
MYL11,59,0.0008
TRAV20,59,0.0008
LTC4S,59,0.0008
CEP20,59,0.0008
IDH3G,59,0.0008
CCL24,59,0.0008
OXR1,59,0.0008
CALML6,59,0.0008
RAB7A,59,0.0008
TMEM273,58,0.0008
CBY1,58,0.0008
MREG,58,0.0008
SLX1A,58,0.0008
TRAV34,58,0.0008
ANXA8,58,0.0008
LY6E,58,0.0008
TRAV19,58,0.0008
DHRS7C,58,0.0008
FDX1,58,0.0008
IFNW1,58,0.0008
CCK,58,0.0008
ECRG4,58,0.0008
COMMD9,58,0.0008
SPATA13,58,0.0008
KRTAP20-1,58,0.0008
EIF5AL1,58,0.0008
TRIR,58,0.0008
PREPL,58,0.0008
TRAV8-4,58,0.0008
PPIAL4D,57,0.0007
SPC24,57,0.0007
TRAPPC3,57,0.0007
IFT22,57,0.0007
GARIN1A,57,0.0007
LZIC,57,0.0007
NDUFB5,57,0.0007
RBP7,57,0.0007
LCE3C,57,0.0007
ARPC2,57,0.0007
RGS10,57,0.0007
DHFR2,57,0.0007
HBQ1,57,0.0007
CLPS,57,0.0007
ERAS,57,0.0007
RAB6B,57,0.0007
BAG2,57,0.0007
RASL10B,57,0.0007
BECN2,57,0.0007
DCTPP1,57,0.0007
CPTP,57,0.0007
H2AC17,57,0.0007
H2BC21,57,0.0007
TMEM238,57,0.0007
MORF4L2,57,0.0007
SDHAF4,57,0.0007
PYURF,57,0.0007
CTF1,57,0.0007
PTMS,57,0.0007
SPA17,57,0.0007
GNPDA1,57,0.0007
RHOH,56,0.0007
H2AC14,56,0.0007
EVL,56,0.0007
C1orf210,56,0.0007
SOCS3,56,0.0007
TRAV26-2,56,0.0007
TUBG2,56,0.0007
TUBB2B,56,0.0007
HPCAL4,56,0.0007
TMEM242,56,0.0007
RGS8,56,0.0007
CALCB,56,0.0007
TMA16,56,0.0007
GAGE2A,56,0.0007
SLC48A1,56,0.0007
ARL2,56,0.0007
TRAV7,56,0.0007
HEBP1,56,0.0007
EPO,56,0.0007
CTDNEP1,56,0.0007
NAA38,56,0.0007
TCEAL4,56,0.0007
POLE3,56,0.0007
MRPS23,56,0.0007
ZNF738,56,0.0007
UCHL3,56,0.0007
CDK2AP2,56,0.0007
RACK1,56,0.0007
ERVH48-1,56,0.0007
USP50,56,0.0007
GYPB,56,0.0007
CCDC85B,56,0.0007
IL17B,56,0.0007
PHACTR2,56,0.0007
NKIRAS2,55,0.0007
PCLAF,55,0.0007
TNFAIP8L1,55,0.0007
FGF8,55,0.0007
DEFB135,55,0.0007
TRBV2,55,0.0007
SUV39H1,55,0.0007
DESI2,55,0.0007
KRTAP17-1,55,0.0007
CGB8,55,0.0007
PRDX2,55,0.0007
TMEM80,55,0.0007
RABL2A,55,0.0007
LYNX1,55,0.0007
TAL2,55,0.0007
TMEM216,55,0.0007
ZNF211,55,0.0007
RRAS2,55,0.0007
ARL5A,55,0.0007
GTSF1,55,0.0007
NUP62CL,55,0.0007
PPP1CC,55,0.0007
PPTC7,55,0.0007
TESC,55,0.0007
DYNC1I1,55,0.0007
OCIAD2,55,0.0007
FAM89B,55,0.0007
BRI3,55,0.0007
ITGB1BP1,55,0.0007
VHLL,55,0.0007
MEMO1,55,0.0007
ZNF207,55,0.0007
LY6D,55,0.0007
TLE5,55,0.0007
GAB3,55,0.0007
MECP2,55,0.0007
MRPS25,55,0.0007
TRBV28,55,0.0007
LYZL4,55,0.0007
IGLV5-48,55,0.0007
EIF3CL,55,0.0007
MED30,55,0.0007
COMMD2,55,0.0007
SMIM19,54,0.0007
RNASE13,54,0.0007
EEF1E1,54,0.0007
DUSP23,54,0.0007
C4orf46,54,0.0007
TRAV16,54,0.0007
ARL14EPL,54,0.0007
CLPSL1,54,0.0007
TRAV12-3,54,0.0007
COPS6,54,0.0007
TP53BP2,54,0.0007
WDR83OS,54,0.0007
TRIM49D1,54,0.0007
AMY1A,54,0.0007
PPP1R2C,54,0.0007
CXCL9,54,0.0007
IGKV6D-41,54,0.0007
C8orf88,54,0.0007
KRAS,54,0.0007
SPANXN4,54,0.0007
SMDT1,54,0.0007
SPINK1,54,0.0007
CDK1,54,0.0007
SNRPB2,54,0.0007
IFI6,54,0.0007
TRBV7-1,54,0.0007
TRAV3,54,0.0007
CCL25,54,0.0007
IFT25,54,0.0007
SPIN1,54,0.0007
TRAV24,54,0.0007
MILR1,54,0.0007
CHMP2B,54,0.0007
TRBV27,54,0.0007
KRTAP19-6,54,0.0007
KRTAP9-9,54,0.0007
RPS11,54,0.0007
RNF227,54,0.0007
RALB,54,0.0007
NUDT15,53,0.0007
MSMP,53,0.0007
SPRR1A,53,0.0007
RPL18,53,0.0007
CYSTM1,53,0.0007
HTD2,53,0.0007
NENF,53,0.0007
H2BC10,53,0.0007
FAM24B,53,0.0007
TAC1,53,0.0007
RUNDC3B,53,0.0007
BGLAP,53,0.0007
CT45A10,53,0.0007
C16orf87,53,0.0007
FKBP1C,53,0.0007
DNAJC24,53,0.0007
CIB2,53,0.0007
IGLV1-50,53,0.0007
DEFB127,53,0.0007
BET1L,53,0.0007
H4C3,53,0.0007
PAK3,53,0.0007
TNNT3,53,0.0007
RPS3,53,0.0007
SPRR2F,53,0.0007
KRTAP7-1,53,0.0007
SOCS2,53,0.0007
SETDB2,53,0.0007
RPL17,53,0.0007
LTA,53,0.0007
CCL16,53,0.0007
IGLV2-33,53,0.0007
RNF11,53,0.0007
IL3,53,0.0007
TRAV4,53,0.0007
TRBV29-1,53,0.0007
SNCA,53,0.0007
TRBV25-1,53,0.0007
STEEP1,53,0.0007
HAMP,53,0.0007
ECE2,53,0.0007
DCTD,53,0.0007
RABIF,53,0.0007
EDDM3A,53,0.0007
DNAJC19,53,0.0007
RAB8B,53,0.0007
MED9,53,0.0007
SLC4A7,53,0.0007
CHCHD4,53,0.0007
FAM174C,53,0.0007
KCTD6,52,0.0007
C22orf15,52,0.0007
H3C3,52,0.0007
SPANXC,52,0.0007
OTX2,52,0.0007
NEDD4,52,0.0007
NXF2B,52,0.0007
KRTAP12-4,52,0.0007
GTF2H2C,52,0.0007
ANG,52,0.0007
C2orf88,52,0.0007
CBLN1,52,0.0007
PRR9,52,0.0007
TAX1BP3,52,0.0007
RAB35,52,0.0007
RGCC,52,0.0007
BET1,52,0.0007
DEFB126,52,0.0007
TRBV4-1,52,0.0007
RPL21,52,0.0007
CWC15,52,0.0007
RALA,52,0.0007
DEXI,52,0.0007
TOMM20L,52,0.0007
GOLT1A,52,0.0007
H2BC18,52,0.0007
JTB,52,0.0007
SPACA4,52,0.0007
PTH,52,0.0007
H2AC25,52,0.0007
MCCD1,52,0.0007
RAB22A,52,0.0007
MRPL53,52,0.0007
TRAV8-2,52,0.0007
RABL2B,52,0.0007
NME6,52,0.0007
NDUFB2,52,0.0007
CXCL17,52,0.0007
SPRR2E,52,0.0007
UBE2E1,52,0.0007
TSPY2,52,0.0007
CCDC163,52,0.0007
C6orf136,52,0.0007
GYPE,52,0.0007
TMEM50A,52,0.0007
NHLRC4,52,0.0007
NME4,52,0.0007
HINT2,52,0.0007
SPMIP1,52,0.0007
LRCOL1,51,0.0007
LY6G5C,51,0.0007
TXNDC17,51,0.0007
MACROH2A1,51,0.0007
MRPS18C,51,0.0007
POLE4,51,0.0007
CRB3,51,0.0007
POLD4,51,0.0007
RASAL2,51,0.0007
HDAC7,51,0.0007
RGS5,51,0.0007
MGP,51,0.0007
CCNQ,51,0.0007
IL32,51,0.0007
SSR4,51,0.0007
MYL9,51,0.0007
KRTAP8-1,51,0.0007
IGLC2,51,0.0007
NINJ1,51,0.0007
TRBV5-1,51,0.0007
PPP2CB,51,0.0007
WFDC13,51,0.0007
ASF1A,51,0.0007
CIMAP3,51,0.0007
SMNDC1,51,0.0007
MOSMO,51,0.0007
RPS12,51,0.0007
TMEM265,51,0.0007
AP3S2,51,0.0007
GPX2,51,0.0007
TGIF2LY,51,0.0007
BLOC1S4,51,0.0007
DUSP21,51,0.0007
CBX3,51,0.0007
TMEM60,51,0.0007
H4C5,51,0.0007
PTGES3,51,0.0007
RPL24,50,0.0007
CLCF1,50,0.0007
SERTM1,50,0.0007
RPL18A,50,0.0007
VKORC1L1,50,0.0007
PSCA,50,0.0007
RNASE3,50,0.0007
MTFP1,50,0.0007
TRAV5,50,0.0007
DCTN6,50,0.0007
KRTAP3-2,50,0.0007
TRGV8,50,0.0007
H2BC13,50,0.0007
B2M,50,0.0007
TRAV18,50,0.0007
ALKAL1,50,0.0007
KRTAP19-2,50,0.0007
EIF6,50,0.0007
KRTAP2-4,50,0.0007
ACOT13,50,0.0007
MRPL14,50,0.0007
GAGE12H,50,0.0007
DEFB131A,50,0.0007
CD52,50,0.0007
NUDT2,50,0.0007
MED7,50,0.0007
GHRH,50,0.0007
CFL2,50,0.0007
VAMP3,50,0.0007
EIF4E,50,0.0007
PCMT1,50,0.0007
RBM8A,50,0.0007
TMEM213,50,0.0007
DIRAS2,50,0.0007
YWHAE,50,0.0007
IGFL3,50,0.0007
HMGA2,50,0.0007
C1orf159,50,0.0007
NDUFA6,50,0.0007
HES5,50,0.0007
U2AF1,50,0.0007
SMIM13,50,0.0007
GABPB1,50,0.0007
USP17L17,50,0.0007
MRPL43,50,0.0007
FAM241A,50,0.0007
FABP7,50,0.0007
MRPL34,50,0.0007
CBLN4,50,0.0007
HPCAL1,50,0.0007
TRBV24-1,49,0.0006
GOLGA7,49,0.0006
SEC11C,49,0.0006
LYPD8,49,0.0006
MRPS17,49,0.0006
RPL15,49,0.0006
PATE1,49,0.0006
TIMM10B,49,0.0006
MED22,49,0.0006
MGST2,49,0.0006
RPS4X,49,0.0006
FGF7,49,0.0006
H4C6,49,0.0006
YWHAH,49,0.0006
PPDPF,49,0.0006
LST1,49,0.0006
TRAV1-1,49,0.0006
BSPH1,49,0.0006
TRAPPC4,49,0.0006
BTG2,49,0.0006
IFNE,49,0.0006
PPCDC,49,0.0006
IGKV2D-28,49,0.0006
TEX48,49,0.0006
GINS2,49,0.0006
PLA2G1B,49,0.0006
SNAPC5,49,0.0006
LAGE3,49,0.0006
SPMAP1,49,0.0006
TIMM23,49,0.0006
RUNX1,49,0.0006
NME3,49,0.0006
IL17D,49,0.0006
MID1IP1,49,0.0006
HMGB3,49,0.0006
TMEM47,49,0.0006
CARTPT,49,0.0006
DTD2,48,0.0006
LY6G6C,48,0.0006
IL36A,48,0.0006
LCE6A,48,0.0006
AK6,48,0.0006
TRAV23DV6,48,0.0006
PPY,48,0.0006
CHMP5,48,0.0006
EIF4EBP2,48,0.0006
IL7,48,0.0006
FBXO36,48,0.0006
RHOB,48,0.0006
ING4,48,0.0006
FUNDC2,48,0.0006
CDK2AP1,48,0.0006
SEC11A,48,0.0006
SNURF,48,0.0006
DAP,48,0.0006
PPDPFL,48,0.0006
IL15,48,0.0006
WDR82,48,0.0006
SREK1,48,0.0006
CABP5,48,0.0006
NCBP2L,48,0.0006
SNRPC,48,0.0006
H4C9,48,0.0006
DEFB108B,48,0.0006
SMIM34,47,0.0006
DUSP3,47,0.0006
OR4F17,47,0.0006
CARNS1,47,0.0006
ANAPC15,47,0.0006
IL36G,47,0.0006
IFNA17,47,0.0006
VAMP1,47,0.0006
ANGPTL8,47,0.0006
SPRR2B,47,0.0006
HCRT,47,0.0006
PFN3,47,0.0006
USP47,47,0.0006
UCN2,47,0.0006
NDUFB7,47,0.0006
FABP1,47,0.0006
CNIH4,47,0.0006
MOB4,47,0.0006
PRDX6,47,0.0006
LY6L,47,0.0006
TMEM35B,47,0.0006
TMEM35A,47,0.0006
IL9,47,0.0006
PSMA8,47,0.0006
MYL12A,47,0.0006
CDKN1C,47,0.0006
AMD1,47,0.0006
RGS13,46,0.0006
SPDYE2B,46,0.0006
PDE6H,46,0.0006
CZIB,46,0.0006
PSMA6,46,0.0006
COPZ1,46,0.0006
TFF2,46,0.0006
PNRC2,46,0.0006
AAMDC,46,0.0006
ERICH4,46,0.0006
XAGE3,46,0.0006
PPP2CA,46,0.0006
RHEBL1,46,0.0006
IL22,46,0.0006
HTN1,46,0.0006
TIMP1,46,0.0006
GMFG,46,0.0006
FGF1,46,0.0006
MYCBPAP,46,0.0006
BCAS2,46,0.0006
PLEKHJ1,46,0.0006
BLOC1S2,46,0.0006
NDUFS8,46,0.0006
REPIN1,46,0.0006
IL6,46,0.0006
DCUN1D5,46,0.0006
OTOR,46,0.0006
NRN1,46,0.0006
UBE2L6,46,0.0006
NPS,46,0.0006
PXT1,46,0.0006
RBBP4,46,0.0006
SPINK9,46,0.0006
CETN3,46,0.0006
PAX6,46,0.0006
RAB9A,45,0.0006
TRAV9-1,45,0.0006
SULT1A3,45,0.0006
PITHD1,45,0.0006
STATH,45,0.0006
CALML3,45,0.0006
STUM,45,0.0006
DEFB1,45,0.0006
HBG1,45,0.0006
NAA10,45,0.0006
TRAV41,45,0.0006
EDDM3B,45,0.0006
MLN,45,0.0006
XCL2,45,0.0006
IFNB1,45,0.0006
PTS,45,0.0006
LSM4,45,0.0006
SMIM14,45,0.0006
CABP1,45,0.0006
CYTL1,45,0.0006
PPIAL4E,45,0.0006
PTCHD4,45,0.0006
CCHCR1,45,0.0006
SSR2,45,0.0006
PAGE2,45,0.0006
CHCHD1,45,0.0006
SIAH1,45,0.0006
NINJ2,45,0.0006
LAYN,45,0.0006
GNRH2,45,0.0006
ARL8B,45,0.0006
TRAV13-1,45,0.0006
MISP3,45,0.0006
CHIC2,45,0.0006
TSN,45,0.0006
ATP6V1E1,45,0.0006
IRAG1,44,0.0006
LYZ,44,0.0006
XCL1,44,0.0006
CAST,44,0.0006
C1orf162,44,0.0006
GLRX,44,0.0006
NDUFB9,44,0.0006
PBDC1,44,0.0006
PPP4C,44,0.0006
UBD,44,0.0006
PFN4,44,0.0006
FAM229A,44,0.0006
HINT3,44,0.0006
PDZK1IP1,44,0.0006
H2AC16,44,0.0006
CFAP107,44,0.0006
IGLV3-32,44,0.0006
RPS8,44,0.0006
KRTAP2-2,44,0.0006
GMFB,44,0.0006
NDUFA2,44,0.0006
NDUFA11,44,0.0006
GINS3,44,0.0006
RBM3,44,0.0006
ARL5B,44,0.0006
KRTAP3-1,44,0.0006
TRAV14DV4,44,0.0006
FAM72C,44,0.0006
TSPO,44,0.0006
CNOT9,44,0.0006
FAM9C,44,0.0006
SH3D21,43,0.0006
BOLA1,43,0.0006
CLEC2B,43,0.0006
UBE2E2,43,0.0006
RAB8A,43,0.0006
NPC2,43,0.0006
G0S2,43,0.0006
C8orf90,43,0.0006
PF4V1,43,0.0006
CPEB2,43,0.0006
IGHV4-4,43,0.0006
SPRR2A,43,0.0006
IL31RA,43,0.0006
TMED10,43,0.0006
TAFA1,43,0.0006
C1orf21,43,0.0006
RAB30,43,0.0006
RAB11A,43,0.0006
RSL24D1,43,0.0006
KRTAP2-3,43,0.0006
FUOM,43,0.0006
TRAV12-1,43,0.0006
PROK2,43,0.0006
PAGE2B,43,0.0006
TUBA1A,43,0.0006
VPS28,43,0.0006
C17orf58,43,0.0006
UFC1,43,0.0006
GMEB1,43,0.0006
KRTDAP,43,0.0006
SCGB1C1,43,0.0006
PLA2G2E,43,0.0006
RNASE7,43,0.0006
TRBV6-1,43,0.0006
CASP3,43,0.0006
TAFA2,43,0.0006
TRMT112,43,0.0006
PARP9,43,0.0006
NCBP2,43,0.0006
VPS25,43,0.0006
TRAV39,43,0.0006
RBIS,43,0.0006
SPINK4,43,0.0006
DEFA3,43,0.0006
EPPIN,43,0.0006
RNASE1,43,0.0006
H3C4,43,0.0006
CCDC33,43,0.0006
SAR1A,43,0.0006
ZNF593,43,0.0006
ATP5F1D,43,0.0006
PTGES,42,0.0006
PSME1,42,0.0006
H2AC13,42,0.0006
COPS5,42,0.0006
RPS27A,42,0.0006
TRBV19,42,0.0006
LCE3B,42,0.0006
IGFL2,42,0.0006
TEX46,42,0.0006
FGF9,42,0.0006
BOLA3,42,0.0006
PPP1CB,42,0.0006
CRIP1,42,0.0006
RPS19,42,0.0006
BLOC1S6,42,0.0006
BATF3,42,0.0006
IL12A,42,0.0006
C14orf132,42,0.0006
COA4,42,0.0006
IFNA2,42,0.0006
ARPC3,42,0.0006
PSME3,42,0.0006
LAMTOR1,42,0.0006
IGKV1D-33,42,0.0006
FAM162A,42,0.0006
NDUFB8,42,0.0006
NFYB,42,0.0006
TRAV2,42,0.0006
SRI,42,0.0006
RHOG,42,0.0006
TCEAL8,42,0.0006
FAM90A8,42,0.0006
HCST,42,0.0006
IGKV2-28,41,0.0005
INAFM2,41,0.0005
SPINK13,41,0.0005
RAB14,41,0.0005
ZNF875,41,0.0005
MCEE,41,0.0005
TIMM13,41,0.0005
SMR3B,41,0.0005
RAB1A,41,0.0005
TRDV1,41,0.0005
ZNF721,41,0.0005
FGF4,41,0.0005
RPRML,41,0.0005
FAM24A,41,0.0005
SNTN,41,0.0005
RETNLB,41,0.0005
TMEM50B,41,0.0005
COG5,41,0.0005
FAM168A,41,0.0005
RFK,41,0.0005
TOMM22,41,0.0005
FUNDC1,41,0.0005
TXNDC2,41,0.0005
EGLN3,41,0.0005
GAGE1,41,0.0005
PIN4,41,0.0005
FBXO48,41,0.0005
CLDN2,41,0.0005
POLR1H,41,0.0005
H2AC21,41,0.0005
ECSCR,41,0.0005
PPIA,41,0.0005
TRAV26-1,41,0.0005
MORN4,41,0.0005
IGKV6-21,41,0.0005
DESI1,41,0.0005
PDCD10,41,0.0005
PANK2,40,0.0005
FAM90A5P,40,0.0005
TRBV30,40,0.0005
CENPV,40,0.0005
STEAP3,40,0.0005
TMEM266,40,0.0005
TRAPPC6B,40,0.0005
HSD17B10,40,0.0005
B4GALNT2,40,0.0005
CNTF,40,0.0005
NPIPB13,40,0.0005
SPANXN1,40,0.0005
TRAV40,40,0.0005
FGF13,40,0.0005
PCBD2,40,0.0005
UBL4A,40,0.0005
LELP1,40,0.0005
PTP4A1,40,0.0005
RPRM,40,0.0005
CGGBP1,40,0.0005
CIB4,40,0.0005
TMPRSS6,40,0.0005
IL36RN,40,0.0005
MRPL55,40,0.0005
MIGA1,40,0.0005
IFNA7,40,0.0005
RPS20,40,0.0005
MRPS33,40,0.0005
KCNK10,40,0.0005
SPIN2B,40,0.0005
H2AC6,40,0.0005
CDCA7,39,0.0005
GADD45G,39,0.0005
EXOSC4,39,0.0005
GADD45A,39,0.0005
SCGB3A1,39,0.0005
MYDGF,39,0.0005
FCF1,39,0.0005
TBC1D3H,39,0.0005
PTMA,39,0.0005
MMGT1,39,0.0005
EOLA2,39,0.0005
TRDV3,39,0.0005
TSPY4,39,0.0005
COX7A2,39,0.0005
COX5A,39,0.0005
CCDC112,39,0.0005
ARPC5L,39,0.0005
CNOT7,39,0.0005
IL26,39,0.0005
MRPS14,39,0.0005
CSNK2B,39,0.0005
UXS1,39,0.0005
RPS16,39,0.0005
HMGA1,39,0.0005
IFNA4,39,0.0005
TRAV8-1,39,0.0005
FIS1,39,0.0005
TAF12,39,0.0005
GON7,39,0.0005
TMTC4,39,0.0005
HEPN1,39,0.0005
H2AC8,39,0.0005
SSU72L6,39,0.0005
COMMD6,38,0.0005
STMN3,38,0.0005
CIB3,38,0.0005
SAPCD1,38,0.0005
ACBD5,38,0.0005
ZFP57,38,0.0005
MLLT11,38,0.0005
PRDM15,38,0.0005
FXYD1,38,0.0005
THOC7,38,0.0005
TNNI1,38,0.0005
PSORS1C2,38,0.0005
TRAV1-2,38,0.0005
DYNLT2B,38,0.0005
MIS12,38,0.0005
C17orf67,38,0.0005
TSR2,38,0.0005
WFDC11,38,0.0005
CRYGS,38,0.0005
TMEM14B,38,0.0005
MOSPD1,38,0.0005
PPP1R1C,38,0.0005
POU2F1,37,0.0005
CT47A6,37,0.0005
RPS4Y2,37,0.0005
CISD2,37,0.0005
CCL11,37,0.0005
IFNA16,37,0.0005
TRAV25,37,0.0005
NUDT10,37,0.0005
RMI2,37,0.0005
SH3BGRL3,37,0.0005
TRBV23-1,37,0.0005
TSTD1,37,0.0005
PLA2G2A,37,0.0005
PKIB,37,0.0005
INIP,37,0.0005
MAGOHB,37,0.0005
IFNA14,37,0.0005
TSEN15,37,0.0005
GOLGA6L26,37,0.0005
TOX2,37,0.0005
CHMP1A,37,0.0005
GINS4,37,0.0005
CXCL5,37,0.0005
OR10G6,37,0.0005
FKBP2,37,0.0005
ZNF112,37,0.0005
FAM162B,37,0.0005
TRAPPC2L,37,0.0005
STARD8,37,0.0005
PRELID2,37,0.0005
HYPK,37,0.0005
TMEM233,37,0.0005
H3C10,37,0.0005
SH3BGRL2,37,0.0005
UMAD1,37,0.0005
LRRFIP1,37,0.0005
SRSF1,37,0.0005
UQCRHL,37,0.0005
TCIM,37,0.0005
CHCHD5,36,0.0005
PRL,36,0.0005
NDUFA12,36,0.0005
SPINK8,36,0.0005
IL17F,36,0.0005
CASP6,36,0.0005
PGA4,36,0.0005
TEN1,36,0.0005
APOC2,36,0.0005
SMLR1,36,0.0005
RPL22L1,36,0.0005
H4C12,36,0.0005
CBX1,36,0.0005
RAP2A,36,0.0005
CCL15,36,0.0005
ARF5,36,0.0005
CXCL1,36,0.0005
IL31,36,0.0005
HIC1,36,0.0005
ZNF557,36,0.0005
ZNF701,36,0.0005
CHP1,36,0.0005
ARL4C,36,0.0005
DEFB4A,36,0.0005
TMEM262,36,0.0005
MRPS36,36,0.0005
PVALB,36,0.0005
GINS1,36,0.0005
NUDT4,36,0.0005
SPANXB1,36,0.0005
IL18,36,0.0005
ZBTB8OS,36,0.0005
MBD3L5,36,0.0005
PRR23D1,36,0.0005
FXYD3,36,0.0005
RNASE6,36,0.0005
PGAP2,36,0.0005
DPPA5,35,0.0005
PROK1,35,0.0005
ACACA,35,0.0005
PCBP2,35,0.0005
MCFD2,35,0.0005
MAP1LC3C,35,0.0005
SNCG,35,0.0005
APOC3,35,0.0005
MZT1,35,0.0005
RPLP1,35,0.0005
C5orf46,35,0.0005
LIF,35,0.0005
IFNG,35,0.0005
PFDN6,35,0.0005
U2AF1L4,35,0.0005
SIMC1,35,0.0005
TRBV3-1,35,0.0005
IGFL1,35,0.0005
SRY,35,0.0005
CDA,35,0.0005
C16orf74,35,0.0005
DCTN3,35,0.0005
IFI27L1,35,0.0005
ATP6V1D,35,0.0005
PLAC8,35,0.0005
LEAP2,35,0.0005
POLR2D,35,0.0005
IL24,35,0.0005
MTURN,35,0.0005
MRPL13,35,0.0005
AP3S1,35,0.0005
HBG2,35,0.0005
PLAC9,34,0.0004
PHTF2,34,0.0004
POLR2F,34,0.0004
SLC12A5,34,0.0004
PF4,34,0.0004
FAU,34,0.0004
ARL2BP,34,0.0004
S100A14,34,0.0004
PLA2G2C,34,0.0004
AIRIM,34,0.0004
NCALD,34,0.0004
SPINK7,34,0.0004
SCGB3A2,34,0.0004
MOB3B,34,0.0004
CDC42,34,0.0004
RAP2B,34,0.0004
SSBP1,34,0.0004
PRAF2,34,0.0004
COX5B,34,0.0004
EIF5A2,34,0.0004
DNAJC6,34,0.0004
CA7,34,0.0004
TAF1,34,0.0004
TFF1,34,0.0004
IL13,34,0.0004
TRAV12-2,34,0.0004
RPL32,34,0.0004
PAIP2B,34,0.0004
GRB2,34,0.0004
NHERF4,34,0.0004
WFDC2,34,0.0004
MEF2A,33,0.0004
EFCAB9,33,0.0004
ARL1,33,0.0004
SEC61B,33,0.0004
DPP9,33,0.0004
UBE2M,33,0.0004
SAT2,33,0.0004
SNN,33,0.0004
IL4,33,0.0004
BEX1,33,0.0004
GADD45B,33,0.0004
AGAP3,33,0.0004
CXCL2,33,0.0004
CT45A7,33,0.0004
OSCP1,33,0.0004
VPS29,33,0.0004
TPD52L3,33,0.0004
FHIT,33,0.0004
APOA2,33,0.0004
AMY1B,33,0.0004
LEP,33,0.0004
MIA,33,0.0004
PPIAL4C,33,0.0004
GSTT2B,33,0.0004
C18orf32,33,0.0004
SLC2A11,33,0.0004
TRAV29DV5,33,0.0004
RTL8A,33,0.0004
CARD16,33,0.0004
KLHL5,33,0.0004
PNMA6A,33,0.0004
SMIM5,33,0.0004
RPS9,33,0.0004
NUDT14,33,0.0004
SNCB,33,0.0004
CISD1,33,0.0004
RAD17,33,0.0004
CDPF1,33,0.0004
SUB1,33,0.0004
ZNF623,32,0.0004
PRPF4,32,0.0004
CHRAC1,32,0.0004
ZMAT2,32,0.0004
BBIP1,32,0.0004
CBX5,32,0.0004
CHMP4B,32,0.0004
CFAP68,32,0.0004
TPT1,32,0.0004
CRCP,32,0.0004
TSPY8,32,0.0004
C19orf25,32,0.0004
CCDC120,32,0.0004
RAB6A,32,0.0004
RNASE4,32,0.0004
FDCSP,32,0.0004
OSTC,32,0.0004
OXT,32,0.0004
CSNK1A1,32,0.0004
PRPS1,32,0.0004
PLPPR4,32,0.0004
KCNE2,32,0.0004
CCDC9B,32,0.0004
CNFN,32,0.0004
CHMP4A,32,0.0004
MT-ND6,32,0.0004
FXYD6,32,0.0004
SPINK6,32,0.0004
DR1,32,0.0004
DCAF7,32,0.0004
RAB33A,32,0.0004
IPCEF1,32,0.0004
CCL23,32,0.0004
SETSIP,32,0.0004
CCL14,32,0.0004
SPRR1B,32,0.0004
INAVA,32,0.0004
NUDT3,32,0.0004
GPHA2,32,0.0004
TOMM6,31,0.0004
RNF7,31,0.0004
TMEM170B,31,0.0004
FXYD4,31,0.0004
HPCA,31,0.0004
RPA3,31,0.0004
DDX31,31,0.0004
IMPDH1,31,0.0004
H2AC20,31,0.0004
RIMBP3C,31,0.0004
PDE1A,31,0.0004
TEX51,31,0.0004
GPR15LG,31,0.0004
RAB39B,31,0.0004
UQCRH,31,0.0004
YWHAZ,31,0.0004
LYZL6,31,0.0004
HTN3,31,0.0004
MICOS13,31,0.0004
NUDT5,31,0.0004
COX17,31,0.0004
HBZ,31,0.0004
AP4S1,31,0.0004
PGF,31,0.0004
CHMP1B,31,0.0004
CHMP6,31,0.0004
KRTAP3-3,31,0.0004
H2AP,31,0.0004
H2AJ,31,0.0004
PCP4L1,31,0.0004
IFNA10,31,0.0004
IL10,31,0.0004
HSFX1,31,0.0004
LALBA,31,0.0004
ATP6V1G3,31,0.0004
PDCD5,31,0.0004
IFNA1,31,0.0004
ARPC5,31,0.0004
SMIM32,31,0.0004
CSAG3,31,0.0004
PTP4A2,31,0.0004
LSM10,30,0.0004
CREBL2,30,0.0004
NAA50,30,0.0004
ATP6V1G2,30,0.0004
COL4A6,30,0.0004
LTO1,30,0.0004
SLC3A2,30,0.0004
DMRTC1,30,0.0004
ATP5IF1,30,0.0004
NDUFAF4,30,0.0004
CCDC194,30,0.0004
LMO3,30,0.0004
POLR1D,30,0.0004
CCL22,30,0.0004
HMGCLL1,30,0.0004
NANOS3,30,0.0004
EDF1,30,0.0004
RNASE8,30,0.0004
SRSF10,30,0.0004
OTOS,30,0.0004
H4C7,30,0.0004
C19orf12,30,0.0004
SMIM22,30,0.0004
OAZ2,30,0.0004
ARL8A,30,0.0004
VAMP8,30,0.0004
CXCL3,30,0.0004
RAB10,30,0.0004
TMEM239,30,0.0004
